prompt_id,group,run_name,prompt_task,accuracy,f1,choices_in_prompt,training_task
1f959d92-dca8-4647-9840-69391dfbd000,RTE,CTBase,NumerSense,70.7581227436823,75.07692307692308,True,False
1ee5ddef-fffb-4b73-a2f7-f600ffac63cb,CB,CTBase,LAMBADA,19.642857142857142,19.853709508881924,False,False
9a3f617f-628f-4fa5-9b74-47d0b166a487,CB,CTBase,XSum,10.714285714285714,8.333333333333332,False,True
c97e7bbf-b7f0-4cee-ada5-431ce7d606cc,RTE,CTBase,SemEval2010,53.42960288808665,66.83804627249357,True,False
4cfe4126-b9f5-44eb-8a98-973987c5f32e,CB,CTBase,XSum,10.714285714285714,8.333333333333332,False,True
3d388a1e-3361-407b-baa7-61397cc58382,CB,CTBase,XSum,16.071428571428573,15.724496426250814,False,True
5d7123a8-4ed4-42ce-bcfb-4af415962efc,RTE,CTBase,SemEval2010,57.03971119133574,68.43501326259947,True,False
13c02904-e4e2-4b4f-b115-44b437d22041,CB,CTBase,XSum,10.714285714285714,8.333333333333332,False,True
5fa16d31-b513-480d-bd1b-1fa8c182fb76,CB,CTBase,FinNews,19.642857142857142,20.08520998174072,True,False
202246b0-3f82-42b9-bc8d-d36997b5f2cb,RTE,CTBase,SemEval2010,55.23465703971119,67.70833333333334,True,False
461efe04-6883-41e8-80f0-e722a75260fe,CB,CTBase,FinNews,14.285714285714285,13.439434129089303,False,False
af4d550e-54b8-471e-97af-2b2c50a1382e,RTE,CTBase,Multi-XSci,57.03971119133574,67.75067750677506,False,False
0beba048-f949-4034-83b6-a3e0e7363f46,CB,CTBase,FinNews,30.357142857142858,26.65910380034033,False,False
06719321-62e7-4f6e-8f95-464cd2b5ca5c,CB,CTBase,FinNews,17.857142857142858,18.429487179487182,True,False
3bd082cb-4e28-4eb7-9fa2-dd03f1f86219,RTE,CTBase,Multi-XSci,58.84476534296029,68.50828729281768,False,False
2bca0197-e3d4-4870-bd95-178411e52e09,RTE,CTBase,Multi-XSci,61.01083032490975,69.49152542372882,False,False
774b4349-0524-4a34-881b-b344f8f5c34e,RTE,CTBase,LAMBADA,57.76173285198555,68.29268292682927,False,False
4f08e9d4-bcff-4bc0-9902-87c497625d17,RTE,CTBase,LAMBADA,57.03971119133574,67.75067750677506,False,False
1ee5ddef-fffb-4b73-a2f7-f600ffac63cb,RTE,CTBase,LAMBADA,61.01083032490975,69.83240223463687,False,False
9a3f617f-628f-4fa5-9b74-47d0b166a487,RTE,CTBase,XSum,59.2057761732852,69.04109589041096,False,True
4cfe4126-b9f5-44eb-8a98-973987c5f32e,RTE,CTBase,XSum,55.23465703971119,67.02127659574468,False,True
3d388a1e-3361-407b-baa7-61397cc58382,RTE,CTBase,XSum,57.76173285198555,68.11989100817439,False,True
13c02904-e4e2-4b4f-b115-44b437d22041,RTE,CTBase,XSum,56.678700361010826,67.3913043478261,False,True
5fa16d31-b513-480d-bd1b-1fa8c182fb76,RTE,CTBase,FinNews,55.23465703971119,67.5392670157068,True,False
461efe04-6883-41e8-80f0-e722a75260fe,RTE,CTBase,FinNews,53.42960288808665,66.4935064935065,False,False
0beba048-f949-4034-83b6-a3e0e7363f46,RTE,CTBase,FinNews,66.06498194945848,72.51461988304094,False,False
06719321-62e7-4f6e-8f95-464cd2b5ca5c,RTE,CTBase,FinNews,56.317689530685925,68.07387862796833,True,False
f32348cd-d3cb-4619-87b9-e24f99c78567,ANLI R2,CTBase,COPA,34.4,26.81183234254483,True,False
a1f9951e-2b6b-4530-9636-9cdf4c1658c5,ANLI R2,CTBase,COPA,34.599999999999994,26.76012045154496,True,False
0edd8660-f299-4819-a5ac-633c11177228,ANLI R2,CTBase,COPA,33.7,26.913736669834236,True,False
f32348cd-d3cb-4619-87b9-e24f99c78567,Craigslist,CTBase,COPA,22.948073701842542,14.696137913336754,True,False
2d0d63da-ffcf-4f6e-941a-b8da922be43e,ANLI R2,CTBase,ANLI,33.300000000000004,26.715199583176545,True,False
a1f9951e-2b6b-4530-9636-9cdf4c1658c5,Craigslist,CTBase,COPA,16.582914572864322,8.124342016114742,True,False
9e078fb4-505b-413c-bb5e-3cd16ddcf5d7,ANLI R2,CTBase,ANLI,34.2,27.217291908889766,True,False
0edd8660-f299-4819-a5ac-633c11177228,Craigslist,CTBase,COPA,15.745393634840871,10.435359773338892,True,False
fb4f8144-37f5-4977-88da-37a5d0bfd0e8,ANLI R2,CTBase,ANLI,34.9,27.22023537953601,True,False
2d0d63da-ffcf-4f6e-941a-b8da922be43e,Craigslist,CTBase,ANLI,24.12060301507537,19.02555912313653,True,False
bab86d5a-4f9c-40db-b619-a7b7d5cae681,ANLI R2,CTBase,ANLI,34.7,27.75959512646448,True,False
9e078fb4-505b-413c-bb5e-3cd16ddcf5d7,Craigslist,CTBase,ANLI,28.643216080402013,20.641439205955336,True,False
a850110d-f1a3-49b4-949a-d3bfe9f81344,ANLI R2,CTBase,ANLI,35.0,27.989750347756058,True,False
fb4f8144-37f5-4977-88da-37a5d0bfd0e8,Craigslist,CTBase,ANLI,21.943048576214405,18.06438207193808,True,False
9b613182-c6ab-4427-9221-3d68f6d62765,ANLI R2,CTBase,ANLI,35.0,28.00558129001116,True,False
bab86d5a-4f9c-40db-b619-a7b7d5cae681,Craigslist,CTBase,ANLI,21.440536013400337,18.142973668574324,True,False
620aa3fc-d5eb-46f5-a1ee-4c754527aa97,ANLI R2,CTBase,ANLI,32.6,24.86315000448688,True,False
ec249357-e672-4e7d-b8b6-d97ed7d090c5,ANLI R2,CTBase,ANLI,34.8,27.8976880756511,True,False
a850110d-f1a3-49b4-949a-d3bfe9f81344,Craigslist,CTBase,ANLI,17.252931323283082,10.947918118332018,True,False
c4ed37ae-d7d7-4197-a725-ef2152fa3b1f,ANLI R2,CTBase,ANLI,33.0,25.87157641249181,True,False
9b613182-c6ab-4427-9221-3d68f6d62765,Craigslist,CTBase,ANLI,17.42043551088777,12.930062942542827,True,False
ed215962-8e51-45e7-b025-6e822f877098,ANLI R2,CTBase,CommonGen,33.4,18.355963250440123,False,True
620aa3fc-d5eb-46f5-a1ee-4c754527aa97,Craigslist,CTBase,ANLI,19.09547738693467,14.509565745520804,True,False
b7012213-04c4-424d-85fb-39d63d8a0ca2,ANLI R2,CTBase,CommonGen,33.300000000000004,18.595596361472413,False,True
ec249357-e672-4e7d-b8b6-d97ed7d090c5,Craigslist,CTBase,ANLI,21.105527638190956,15.855485160984728,True,False
fc76beb7-c258-412f-a623-42fc8d2331b6,ANLI R2,CTBase,NumerSense,34.4,26.330089176858944,True,False
c4ed37ae-d7d7-4197-a725-ef2152fa3b1f,Craigslist,CTBase,ANLI,34.33835845896148,27.950628745036965,True,False
cacee36c-e2b7-458e-9d51-6fcfd83842b4,ANLI R2,CTBase,NumerSense,31.8,20.37317804781768,False,False
ed215962-8e51-45e7-b025-6e822f877098,Craigslist,CTBase,CommonGen,22.948073701842542,18.594643789569663,False,True
5d8e8d21-8059-4373-bbf2-a25cbe1e6960,ANLI R2,CTBase,NumerSense,33.300000000000004,26.7143466629768,True,False
b7012213-04c4-424d-85fb-39d63d8a0ca2,Craigslist,CTBase,CommonGen,24.288107202680067,18.146330891918133,False,True
4e9da2b8-2502-44a7-a7da-ae62f2d554c9,ANLI R2,CTBase,NumerSense,33.0,17.534599179967913,False,False
fc76beb7-c258-412f-a623-42fc8d2331b6,Craigslist,CTBase,NumerSense,15.745393634840871,6.801736613603474,True,False
cacee36c-e2b7-458e-9d51-6fcfd83842b4,Craigslist,CTBase,NumerSense,19.597989949748744,14.98956211887516,False,False
1f959d92-dca8-4647-9840-69391dfbd000,ANLI R2,CTBase,NumerSense,34.599999999999994,26.38258434323592,True,False
5d8e8d21-8059-4373-bbf2-a25cbe1e6960,Craigslist,CTBase,NumerSense,15.745393634840871,7.348439375750301,True,False
c97e7bbf-b7f0-4cee-ada5-431ce7d606cc,ANLI R2,CTBase,SemEval2010,32.0,18.164483649648044,True,False
4e9da2b8-2502-44a7-a7da-ae62f2d554c9,Craigslist,CTBase,NumerSense,14.90787269681742,8.064426702151252,False,False
5d7123a8-4ed4-42ce-bcfb-4af415962efc,ANLI R2,CTBase,SemEval2010,31.5,22.3651578757776,True,False
1f959d92-dca8-4647-9840-69391dfbd000,Craigslist,CTBase,NumerSense,32.83082077051927,19.355452333554528,True,False
202246b0-3f82-42b9-bc8d-d36997b5f2cb,ANLI R2,CTBase,SemEval2010,32.2,23.11212945072357,True,False
c97e7bbf-b7f0-4cee-ada5-431ce7d606cc,Craigslist,CTBase,SemEval2010,25.628140703517587,14.148102247083632,True,False
af4d550e-54b8-471e-97af-2b2c50a1382e,ANLI R2,CTBase,Multi-XSci,32.7,23.41249801029038,False,False
5d7123a8-4ed4-42ce-bcfb-4af415962efc,Craigslist,CTBase,SemEval2010,20.268006700167504,16.91630178332306,True,False
3bd082cb-4e28-4eb7-9fa2-dd03f1f86219,ANLI R2,CTBase,Multi-XSci,33.0,24.47322907328973,False,False
202246b0-3f82-42b9-bc8d-d36997b5f2cb,Craigslist,CTBase,SemEval2010,25.79564489112228,17.516539544547417,True,False
2bca0197-e3d4-4870-bd95-178411e52e09,ANLI R2,CTBase,Multi-XSci,32.5,23.78713602926824,False,False
af4d550e-54b8-471e-97af-2b2c50a1382e,Craigslist,CTBase,Multi-XSci,18.592964824120603,13.801714992927868,False,False
774b4349-0524-4a34-881b-b344f8f5c34e,ANLI R2,CTBase,LAMBADA,32.7,21.16568744447791,False,False
3bd082cb-4e28-4eb7-9fa2-dd03f1f86219,Craigslist,CTBase,Multi-XSci,25.29313232830821,19.627117380690606,False,False
4f08e9d4-bcff-4bc0-9902-87c497625d17,ANLI R2,CTBase,LAMBADA,32.4,22.58948023653906,False,False
2bca0197-e3d4-4870-bd95-178411e52e09,Craigslist,CTBase,Multi-XSci,19.43048576214405,14.744193345888265,False,False
1ee5ddef-fffb-4b73-a2f7-f600ffac63cb,ANLI R2,CTBase,LAMBADA,31.6,23.32618411645767,False,False
774b4349-0524-4a34-881b-b344f8f5c34e,Craigslist,CTBase,LAMBADA,16.08040201005025,10.870826709062005,False,False
9a3f617f-628f-4fa5-9b74-47d0b166a487,ANLI R2,CTBase,XSum,33.2,24.0098138689688,False,True
4f08e9d4-bcff-4bc0-9902-87c497625d17,Craigslist,CTBase,LAMBADA,22.948073701842542,19.684034298553563,False,False
4cfe4126-b9f5-44eb-8a98-973987c5f32e,ANLI R2,CTBase,XSum,31.3,21.401564364311284,False,True
1ee5ddef-fffb-4b73-a2f7-f600ffac63cb,Craigslist,CTBase,LAMBADA,15.2428810720268,7.984323368938753,False,False
3d388a1e-3361-407b-baa7-61397cc58382,ANLI R2,CTBase,XSum,32.2,22.85502151997123,False,True
9a3f617f-628f-4fa5-9b74-47d0b166a487,Craigslist,CTBase,XSum,21.77554438860972,17.402173913043477,False,True
13c02904-e4e2-4b4f-b115-44b437d22041,ANLI R2,CTBase,XSum,31.8,22.785146578625618,False,True
4cfe4126-b9f5-44eb-8a98-973987c5f32e,Craigslist,CTBase,XSum,22.61306532663317,16.65202782902692,False,True
5fa16d31-b513-480d-bd1b-1fa8c182fb76,ANLI R2,CTBase,FinNews,32.300000000000004,19.98401217137921,True,False
3d388a1e-3361-407b-baa7-61397cc58382,Craigslist,CTBase,XSum,16.750418760469014,10.591143840015484,False,True
461efe04-6883-41e8-80f0-e722a75260fe,ANLI R2,CTBase,FinNews,32.7,19.58203964652496,False,False
13c02904-e4e2-4b4f-b115-44b437d22041,Craigslist,CTBase,XSum,16.24790619765494,10.640812467396971,False,True
0beba048-f949-4034-83b6-a3e0e7363f46,ANLI R2,CTBase,FinNews,31.0,24.04484121067542,False,False
5fa16d31-b513-480d-bd1b-1fa8c182fb76,Craigslist,CTBase,FinNews,26.298157453936348,17.20417845087127,True,False
06719321-62e7-4f6e-8f95-464cd2b5ca5c,ANLI R2,CTBase,FinNews,30.8,22.30239346176299,True,False
461efe04-6883-41e8-80f0-e722a75260fe,Craigslist,CTBase,FinNews,13.5678391959799,6.833333333333334,False,False
0beba048-f949-4034-83b6-a3e0e7363f46,Craigslist,CTBase,FinNews,14.23785594639866,6.250000000000002,False,False
06719321-62e7-4f6e-8f95-464cd2b5ca5c,Craigslist,CTBase,FinNews,25.125628140703515,18.57195708880638,True,False
f32348cd-d3cb-4619-87b9-e24f99c78567,ANLI R1,CTBase,COPA,39.3,30.909972380560617,True,False
f32348cd-d3cb-4619-87b9-e24f99c78567,ANLI R3,CTBase,COPA,34.166666666666664,27.264819085390585,True,False
a1f9951e-2b6b-4530-9636-9cdf4c1658c5,ANLI R1,CTBase,COPA,39.3,30.621681829029264,True,False
a1f9951e-2b6b-4530-9636-9cdf4c1658c5,ANLI R3,CTBase,COPA,34.0,27.54048059576673,True,False
0edd8660-f299-4819-a5ac-633c11177228,ANLI R1,CTBase,COPA,37.1,29.575124248853733,True,False
0edd8660-f299-4819-a5ac-633c11177228,ANLI R3,CTBase,COPA,33.25,25.55651697383981,True,False
2d0d63da-ffcf-4f6e-941a-b8da922be43e,ANLI R1,CTBase,ANLI,36.3,29.04497180085849,True,False
2d0d63da-ffcf-4f6e-941a-b8da922be43e,ANLI R3,CTBase,ANLI,34.25,26.831961538788235,True,False
9e078fb4-505b-413c-bb5e-3cd16ddcf5d7,ANLI R1,CTBase,ANLI,38.4,30.798447909803063,True,False
9e078fb4-505b-413c-bb5e-3cd16ddcf5d7,ANLI R3,CTBase,ANLI,34.0,25.213076241387096,True,False
fb4f8144-37f5-4977-88da-37a5d0bfd0e8,ANLI R1,CTBase,ANLI,39.3,30.8934902304587,True,False
fb4f8144-37f5-4977-88da-37a5d0bfd0e8,ANLI R3,CTBase,ANLI,34.25,27.429326068236065,True,False
bab86d5a-4f9c-40db-b619-a7b7d5cae681,ANLI R1,CTBase,ANLI,36.6,29.30793875996488,True,False
bab86d5a-4f9c-40db-b619-a7b7d5cae681,ANLI R3,CTBase,ANLI,34.25,26.581771515193275,True,False
a850110d-f1a3-49b4-949a-d3bfe9f81344,ANLI R1,CTBase,ANLI,37.4,30.0241291096252,True,False
a850110d-f1a3-49b4-949a-d3bfe9f81344,ANLI R3,CTBase,ANLI,34.25,25.51190888955833,True,False
9b613182-c6ab-4427-9221-3d68f6d62765,ANLI R1,CTBase,ANLI,37.7,30.038443268774028,True,False
9b613182-c6ab-4427-9221-3d68f6d62765,ANLI R3,CTBase,ANLI,34.08333333333333,27.059938928289995,True,False
620aa3fc-d5eb-46f5-a1ee-4c754527aa97,ANLI R1,CTBase,ANLI,35.2,27.6731893837157,True,False
620aa3fc-d5eb-46f5-a1ee-4c754527aa97,ANLI R3,CTBase,ANLI,32.75,23.519272936764075,True,False
ec249357-e672-4e7d-b8b6-d97ed7d090c5,ANLI R1,CTBase,ANLI,38.1,30.509756001494782,True,False
ec249357-e672-4e7d-b8b6-d97ed7d090c5,ANLI R3,CTBase,ANLI,32.916666666666664,25.466211865798822,True,False
c4ed37ae-d7d7-4197-a725-ef2152fa3b1f,ANLI R1,CTBase,ANLI,37.6,29.99639755830084,True,False
c4ed37ae-d7d7-4197-a725-ef2152fa3b1f,ANLI R3,CTBase,ANLI,33.25,24.024931885193897,True,False
ed215962-8e51-45e7-b025-6e822f877098,ANLI R1,CTBase,CommonGen,33.900000000000006,20.029417066815256,False,True
ed215962-8e51-45e7-b025-6e822f877098,ANLI R3,CTBase,CommonGen,32.666666666666664,18.58973171999744,False,True
b7012213-04c4-424d-85fb-39d63d8a0ca2,ANLI R1,CTBase,CommonGen,33.6,20.266719328083312,False,True
b7012213-04c4-424d-85fb-39d63d8a0ca2,ANLI R3,CTBase,CommonGen,32.33333333333333,18.29690856983671,False,True
fc76beb7-c258-412f-a623-42fc8d2331b6,ANLI R1,CTBase,NumerSense,39.5,30.593651514005497,True,False
fc76beb7-c258-412f-a623-42fc8d2331b6,ANLI R3,CTBase,NumerSense,33.916666666666664,27.452072623313423,True,False
cacee36c-e2b7-458e-9d51-6fcfd83842b4,ANLI R1,CTBase,NumerSense,33.4,23.627781508216287,False,False
cacee36c-e2b7-458e-9d51-6fcfd83842b4,ANLI R3,CTBase,NumerSense,33.5,21.44485044619666,False,False
5d8e8d21-8059-4373-bbf2-a25cbe1e6960,ANLI R1,CTBase,NumerSense,37.7,30.078862217304746,True,False
5d8e8d21-8059-4373-bbf2-a25cbe1e6960,ANLI R3,CTBase,NumerSense,32.666666666666664,24.868831140739207,True,False
4e9da2b8-2502-44a7-a7da-ae62f2d554c9,ANLI R1,CTBase,NumerSense,33.1,18.79955285404877,False,False
4e9da2b8-2502-44a7-a7da-ae62f2d554c9,ANLI R3,CTBase,NumerSense,33.166666666666664,17.456430468246754,False,False
1f959d92-dca8-4647-9840-69391dfbd000,ANLI R1,CTBase,NumerSense,39.8,30.83016236757372,True,False
1f959d92-dca8-4647-9840-69391dfbd000,ANLI R3,CTBase,NumerSense,32.5,26.080369700622867,True,False
c97e7bbf-b7f0-4cee-ada5-431ce7d606cc,ANLI R1,CTBase,SemEval2010,31.4,19.300457070241244,True,False
c97e7bbf-b7f0-4cee-ada5-431ce7d606cc,ANLI R3,CTBase,SemEval2010,32.416666666666664,18.223944875107662,True,False
5d7123a8-4ed4-42ce-bcfb-4af415962efc,ANLI R1,CTBase,SemEval2010,33.2,25.118229910699725,True,False
5d7123a8-4ed4-42ce-bcfb-4af415962efc,ANLI R3,CTBase,SemEval2010,32.58333333333333,20.04793577414928,True,False
202246b0-3f82-42b9-bc8d-d36997b5f2cb,ANLI R1,CTBase,SemEval2010,33.1,24.614548829680068,True,False
202246b0-3f82-42b9-bc8d-d36997b5f2cb,ANLI R3,CTBase,SemEval2010,32.83333333333333,20.92147629186025,True,False
af4d550e-54b8-471e-97af-2b2c50a1382e,ANLI R1,CTBase,Multi-XSci,33.900000000000006,25.8799031695532,False,False
af4d550e-54b8-471e-97af-2b2c50a1382e,ANLI R3,CTBase,Multi-XSci,32.083333333333336,20.998704433818936,False,False
3bd082cb-4e28-4eb7-9fa2-dd03f1f86219,ANLI R1,CTBase,Multi-XSci,34.4,26.879313966205306,False,False
3bd082cb-4e28-4eb7-9fa2-dd03f1f86219,ANLI R3,CTBase,Multi-XSci,32.83333333333333,22.13054391914356,False,False
2bca0197-e3d4-4870-bd95-178411e52e09,ANLI R1,CTBase,Multi-XSci,34.2,26.554050964891506,False,False
2bca0197-e3d4-4870-bd95-178411e52e09,ANLI R3,CTBase,Multi-XSci,32.75,22.61646419045036,False,False
774b4349-0524-4a34-881b-b344f8f5c34e,ANLI R1,CTBase,LAMBADA,34.0,24.234469151790066,False,False
774b4349-0524-4a34-881b-b344f8f5c34e,ANLI R3,CTBase,LAMBADA,32.666666666666664,21.54069823073064,False,False
4f08e9d4-bcff-4bc0-9902-87c497625d17,ANLI R1,CTBase,LAMBADA,33.5,25.33534802105673,False,False
4f08e9d4-bcff-4bc0-9902-87c497625d17,ANLI R3,CTBase,LAMBADA,32.5,20.933104424565528,False,False
1ee5ddef-fffb-4b73-a2f7-f600ffac63cb,ANLI R1,CTBase,LAMBADA,34.7,27.18792520152754,False,False
1ee5ddef-fffb-4b73-a2f7-f600ffac63cb,ANLI R3,CTBase,LAMBADA,32.416666666666664,21.6916731474866,False,False
9a3f617f-628f-4fa5-9b74-47d0b166a487,ANLI R1,CTBase,XSum,33.1,25.094280124591343,False,True
9a3f617f-628f-4fa5-9b74-47d0b166a487,ANLI R3,CTBase,XSum,33.08333333333333,21.65631469979296,False,True
4cfe4126-b9f5-44eb-8a98-973987c5f32e,ANLI R1,CTBase,XSum,33.0,24.85156623770485,False,True
4cfe4126-b9f5-44eb-8a98-973987c5f32e,ANLI R3,CTBase,XSum,32.916666666666664,22.010984236880077,False,True
3d388a1e-3361-407b-baa7-61397cc58382,ANLI R1,CTBase,XSum,34.1,25.7725598556708,False,True
3d388a1e-3361-407b-baa7-61397cc58382,ANLI R3,CTBase,XSum,33.166666666666664,21.571976123932817,False,True
13c02904-e4e2-4b4f-b115-44b437d22041,ANLI R1,CTBase,XSum,33.900000000000006,26.002819428424967,False,True
13c02904-e4e2-4b4f-b115-44b437d22041,ANLI R3,CTBase,XSum,32.666666666666664,21.765304823724065,False,True
5fa16d31-b513-480d-bd1b-1fa8c182fb76,ANLI R1,CTBase,FinNews,32.300000000000004,21.6177878042111,True,False
5fa16d31-b513-480d-bd1b-1fa8c182fb76,ANLI R3,CTBase,FinNews,32.83333333333333,19.73107758348589,True,False
461efe04-6883-41e8-80f0-e722a75260fe,ANLI R1,CTBase,FinNews,32.0,20.58879059564711,False,False
461efe04-6883-41e8-80f0-e722a75260fe,ANLI R3,CTBase,FinNews,32.83333333333333,19.09754812655399,False,False
0beba048-f949-4034-83b6-a3e0e7363f46,ANLI R1,CTBase,FinNews,35.2,27.935985816805797,False,False
0beba048-f949-4034-83b6-a3e0e7363f46,ANLI R3,CTBase,FinNews,33.5,24.72511464476603,False,False
06719321-62e7-4f6e-8f95-464cd2b5ca5c,ANLI R1,CTBase,FinNews,33.800000000000004,26.11640251517026,True,False
06719321-62e7-4f6e-8f95-464cd2b5ca5c,ANLI R3,CTBase,FinNews,32.25,21.11285009465039,True,False
